status,Short name,Next,Parent,Contest ID,Full name,Date,Location,Venue,Web,Scoreboard,Frozen SB,Standings,Rankings,ICPC standings,Any
cancelled,,,wf-2017,3233,Luzon Invitational Online Programming Contest,2016-12-31,,,,,,,,,
cancelled,,,scusa-2017,3267,The 2017 LSU Spring Preliminary,,,,,,,,,,
cancelled,,,seerc-2017,3302,Moldova National Programming Contest,,,,,,,,,,
cancelled,bulgaria-2017,,,3303,2017 Bulgarian Collegiate Programming Contest,,,,,,,,,,
cancelled,,,slovenia-2017,3319,"The 2017 Slovenian Programming Contest, 3rd Round",,,,,,,,,,
cancelled,,,slovenia-2017,3320,"The 2017 Slovenian Programming Contest, 2nd Round",,,,,,,,,,
cancelled,,,slovenia-2017,3321,"The 2017 Slovenian Programming Contest, 1st Round",,,,,,,,,,
cancelled,,,wf-2018,3384,Luzon Invitational Online Programming Contest,,,,,,,,,,
cancelled,,,wf-2018,3391,The 2017 ACM-ICPC Malaysia Provincial 12,2017-12-31,,,,,,,,,
cancelled,,,wf-2018,3401,The 2017 ACM-ICPC USA Provincial 23,2017-12-31,,,,,,,,,
cancelled,,,thailand-2017,3409,Asia Bangkok- Thailand National On-site Programming Contest,2017-12-31,,,,,,,,,
cancelled,,,east-siberia-2017,3500,East Siberian Subregional Contest,,,,,,,,,,
cancelled,,,poland-2017,3503,University of Warsaw Preliminary Subcontest,2017-10-20,,,,,,,,,
cancelled,,,wf-2019,3531,The 2018 ICPC Asia xxxx Regional Contest,,,,,,,,,,
cancelled,,,scusa-2018,3560,The 2018 LSU Spring Preliminary,,,,,,,,,,
cancelled,,,seerc-2018,3648,Moldova National Programming Contest,,,,,,,,,,
cancelled,bulgaria-2018,,,3649,2018 Bulgarian Collegiate Programming Contest,,,,,,,,,,
cancelled,,,swerc-2018,3654,Maratona Inter-Universitária de Programação 2018,2018-10-13,,,,,,,,,
cancelled,,,poland-2018,3666,University of Warsaw Preliminary Subcontest,,,,,,,,,,
cancelled,,,slovenia-2018,3669,"The 2018 Slovenian Programming Contest, 1st Round",,,,,,,,,,
cancelled,,,slovenia-2018,3670,"The 2018 Slovenian Programming Contest, 2nd Round",,,,,,,,,,
cancelled,,,slovenia-2018,3671,"The 2018 Slovenian Programming Contest, 3rd Round",,,,,,,,,,
cancelled,,,east-siberia-2018,3686,East Siberian Subregional Contest,,,,,,,,,,
cancelled,,,thailand-2018,3736,Asia Chonburi- Thailand National On-site Programming Contest,,,,,,,,,,
cancelled,,,thailand-2018,3737,Asia Nakhon Pathom First Round Online Programming Contest,,,,,,,,,,
cancelled,,,wf-2019,3754,Luzon Invitational Online Programming Contest,2018-12-31,,,,,,,,,
cancelled,,,swerc-2018,3767,Swiss Subregional Contest (ETH & EPFL),2018-10-13,,,,,,,,,
cancelled,,,swerc-2018,3768,ENS Selection,,,,,,,,,,
cancelled,,,swerc-2018,3769,Università di Pisa Selection Test,2018-10-15,,,,,,,,,
cancelled,,,wf-2019,3821,The 2019 ICPC China Youth Invitational Programming Contest,,,,,,,,,,
cancelled,,,kyrgyzstan-2018,3824,The 2018 Kyrgyzstan Qualification Round,,,,,,,,,,
cancelled,,,wf-2019,3827,The 2019 ICPC Pakistan GIK-Topi Softcom Multi-programming Contest,2019-02-23,,,,,,,,,
cancelled,,,scusa-2019,4072,The 2019 LSU Spring Preliminary,,,,,,,,,,
cancelled,,,seerc-2019,4116,Moldova National Programming Contest,,,,,,,,,,
cancelled,bulgaria-2019,,,4117,2019 Bulgarian Collegiate Programming Contest,,,,,,,,,,
cancelled,,,swerc-2019,4130,Università di Pisa Selection Test,,,,,,,,,,
cancelled,,,swerc-2019,4131,Swiss Subregional Contest (ETH & EPFL),,,,,,,,,,
cancelled,,,swerc-2019,4132,PoliMi — Team Selection for SWERC 2019,2019-12-07,,,,,,,,,
cancelled,,,swerc-2019,4134,ENS Selection,,,,,,,,,,
cancelled,,,ctuo-2019,4138,ICPC Maraton,,,,,,,,,,
cancelled,,,poland-2019,4140,University of Warsaw AMPPZ Preliminary Subcontest,2021-10-23,,,,,,,,,
cancelled,,,slovenia-2019,4143,"The 2019 Slovenian Programming Contest, 2nd Round",,,,,,,,,,
cancelled,,,slovenia-2019,4144,"The 2019 Slovenian Programming Contest, 1st Round",,,,,,,,,,
cancelled,,,slovenia-2019,4145,"The 2019 Slovenian Programming Contest, 3rd Round",,,,,,,,,,
cancelled,,,hong-kong-2019,4230,Asia Hong Kong International Invitational Contest,,,,,,,,,,
cancelled,,,wf-2020,4258,The 2019 ICPC Asia East Continent High-Middle School 1,,,,,,,,,,
cancelled,,,wf-2020,4259,The 2019 ICPC Asia East Continent High-Middle School 2,,,,,,,,,,
cancelled,,,wf-2020,4260,The 2019 ICPC Asia East Continent High-Middle School 3,,,,,,,,,,
cancelled,,,wf-2020,4261,The 2019 ICPC Asia East Continent High-Middle School 4,,,,,,,,,,
cancelled,,,wf-2020,4262,The 2019 ICPC Asia East Continent High-Middle School 5,,,,,,,,,,
cancelled,,,wf-2020,4272,2019 ICPC Jiangxi Provincial Contest,,,,,,,,,,
cancelled,,,awc-2019,4275,The 2019 ICPC Pakistan Islamabad Multi-Provincial Programming Contest,,,,,,,,,,
cancelled,,,wf-2021,4300,The 2020 ICPC Asia Mxxxx Regional Contest,,,,,,,,,,
cancelled,,,wf-2021,4306,The 2020 ICPC Myanmar Provincial 5,,,,,,,,,,
cancelled,,,wf-2021,4307,The 2020 ICPC Vietnam Provincial 9,,,,,,,,,,
cancelled,,,wf-2021,4308,The 2020 ICPC Indonesia Provincial 2,,,,,,,,,,
cancelled,,,wf-2021,4311,The 2020 ICPC Philippines Provincial 6,,,,,,,,,,
cancelled,,,wf-2022,4312,The 2021 ICPC Philippines-Davao Region Programming Contest,,,,,,,,,,
cancelled,,,wf-2021,4313,The 2020 ICPC Indonesia Provincial 4,,,,,,,,,,
cancelled,,,wf-2021,4314,The 2020 ICPC Indonesia Provincial 3,,,,,,,,,,
cancelled,,,scusa-2020,4337,The 2020 LSU Spring Preliminary,,,,,,,,,,
cancelled,naipc-2020,,,4338,2020 North American Invitational Programming Contest,,,,,,,,,,
cancelled,,,mcpc-2020,4342,The 2020 University of Chicago Qualifying Contest,,,,,,,,,,
cancelled,,,macau-2020,4361,Asia Macau International Invitational Contest,,,,,,,,,,
cancelled,,,shanghai-2020,4363,Asia Shanghai Online First Round Programming Contest,,,,,,,,,,
cancelled,,,wf-2021,4378,The 2020 ICPC Mongolia Provincial 11,,,,,,,,,,
cancelled,,,wf-2021,4382,The 2020 ICPC Asia East Continent High-Middle School 5,,,,,,,,,,
cancelled,,,wf-2021,4383,The 2020 ICPC Asia East Continent High-Middle School 4,,,,,,,,,,
cancelled,,,wf-2021,4384,The 2020 ICPC Asia East Continent High-Middle School 3,,,,,,,,,,
cancelled,,,wf-2021,4385,The 2020 ICPC China Shanghai High and Middle School Programming Contest,2021-09-26,,,,,,,,,
cancelled,,,wf-2021,4386,The 2020 ICPC Asia East Continent High-Middle School 2,,,,,,,,,,
cancelled,,,jinan-2020,4388,Asia Jinan First Round Online Programming Contest,,,,,,,,,,
cancelled,,,shenyang-2020,4394,Asia Shenyang First Round Online Regional Contest,,,,,,,,,,
cancelled,south-africa-2020,,,4406,2020 South Africa Regional Contest,2021-02-08,,,,,,,,,
cancelled,,,lebanon-2020,4409,The 2020 LAU Collegiate Programming Contest,,,,,,,,,,
cancelled,,,kuwait-2020,4415,The 2020 AOU Collegiate Programming Contest,,,,,,,,,,
cancelled,,,angola-2020,4417,The 2020 Angolan Local Contests,,,,,,,,,,
cancelled,,,tunisia-2020,4419,The 2020 Carthage Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2020,4420,The 2020 iset'comCPC Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2020,4421,The 2020 Sup'Com Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2020,4422,The 2020 ISET Kelibia Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2020,4423,The 2020 Sfax Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2020,4424,The 2020 Sousse Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2020,4425,The 2020 ISET Mahdia Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2020,4426,The 2020 INSAT Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2020,4427,The 2020 IsetsCPC Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2020,4428,The 2020 Esprit Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2020,4429,The 2020 ISI Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2020,4430,The 2020 TEK-UP Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2020,4431,The 2020 Mannouba Collegiate Programming Contest,,,,,,,,,,
cancelled,,,jordan-2020,4460,The 2020 JU Collegiate Programming Contest,,,,,,,,,,
cancelled,,,jordan-2020,4461,The 2020 Amman Collegiate Programming Contest,,,,,,,,,,
cancelled,,,jordan-2020,4462,The 2020 Arabella Collegiate Programming Contest,,,,,,,,,,
cancelled,,,south-america-south-2020,4466,Torneo Chileno de Programación,,,,,,,,,,
cancelled,awc-2020,awc-2021,wf-2021,4483,2020 ICPC Asia -West Continent Final Contest,,,,,,,,,,
cancelled,,,awc-2020,4487,The 2020 ICPC Afghanistan Provincial 3,,,,,,,,,,
cancelled,,,awc-2020,4488,The 2020 ICPC Pakistan Islamabad Multi-Provincial Programming Contest,,,,,,,,,,
cancelled,,,awc-2020,4489,The 2020 ICPC Pakistan Provincial 2,,,,,,,,,,
cancelled,,,awc-2020,4490,The 2020 ICPC Pakistan Islamabad Invitational Programming Contest,,,,,,,,,,
cancelled,,,awc-2020,4491,The 2020 ICPC India Provincial 4,,,,,,,,,,
cancelled,,,kharagpur-2020,4493,Asia Kharagpur First Round Online Programming Contest,,,,,,,,,,
cancelled,,,gwailor-pune-2020,4501,Asia Gwalior-Pune First Round Online Programming Contest,,,,,,,,,,
cancelled,,,swerc-2020,4514,Swiss Subregional Contest (ETH & EPFL),,,,,,,,,,
cancelled,,,swerc-2020,4516,Università di Pisa Selection Test,,,,,,,,,,
cancelled,,,swerc-2020,4518,PoliMi — Team Selection for SWERC 2020,,,,,,,,,,
cancelled,,,swerc-2020,4520,Maratona Inter-Universitária de Programação 2020,,,,,,,,,,
cancelled,ctuo-2020,,,4523,2020 CTU Open,,,,,,,,,,
cancelled,,,ctuo-2020,4524,The Central Europe Community Online Contest,,,,,,,,,,
cancelled,poland-2020,,,4526,2020 Polish Collegiate Programming Contest,,,,,,,,,,
cancelled,,,poland-2020,4527,University of Warsaw Preliminary Subcontest,,,,,,,,,,
cancelled,,,slovenia-2020,4531,"The 2020 Slovenian Programming Contest, 1st Round",,,,,,,,,,
cancelled,,,slovenia-2020,4532,"The 2020 Slovenian Programming Contest, 2nd Round",,,,,,,,,,
cancelled,,,slovenia-2020,4533,"The 2020 Slovenian Programming Contest, 3rd Round",,,,,,,,,,
cancelled,,,seerc-2020,4535,The 2020 Moldova National Programming Contest,,,,,,,,,,
cancelled,,,romania-2020,4540,The 2020 Romania - Cluj Subregion Contest,,,,,,,,,,
cancelled,cyprus-2020,,,4542,2020 Cyprus Collegiate Programming Contest,,,,,,,,,,
cancelled,bulgaria-2020,,,4543,2020 Bulgarian Collegiate Programming Contest,,,,,,,,,,
cancelled,,,kyrgyzstan-2020,4563,The 2020 Kyrgyzstan Qualification Round,,,,,,,,,,
cancelled,,,east-siberia-2020,4566,The 2020 East Siberian Qualification Round,,,,,,,,,,
cancelled,,,east-siberia-2020,4567,East Siberian Subregional Contest,,,,,,,,,,
cancelled,,,north-russia-2020,4577,Skipped in 2020 - Directly to Northwestern Russia Regionals (former Qualification Contest),,,,,,,,,,
cancelled,,,nadc-2021,4590,The 2020 North America Practice Contests,2020-12-12,,,,,,,,,
cancelled,,,amritapuri-2020,4600,ICPC Asia Amritapuri Site Practice Contest April 4,2021-04-03,,,,,,,,,
cancelled,,,mcpc-2021,4679,The 2021 ICPC University of Chicago Qualifying Contest,,,,,,,,,,
cancelled,,,scusa-2021,4686,The 2021 ICPC LSU Spring Preliminary,,,,,,,,,,
cancelled,,,nac-2022,4688,The 2021 ICPC North America Practice Contests,,,,,,,,,,
cancelled,naipc-2021,,,4690,2021 ICPC North American Invitational Programming Contest,,,,,,,,,,
cancelled,,,south-america-south-2021,4713,The 2021 ICPC Torneo Chileno de Programación,,,,,,,,,,
cancelled,,,shenyang-2021,4717,The 2021 ICPC Asia Shenyang First Round Online Regional Contest,,,,,,,,,,
cancelled,,,wf-2022,4720,The 2021 ICPC Mongolia Provincial 11,,,,,,,,,,
cancelled,,,wf-2022,4722,The 2021 ICPC China XXYY Provincial Programming Contest,,,,,,,,,,
cancelled,,,wf-2022,4723,The 2021 ICPC China Beijing Xiaomi Invitational Programming Contest,,,,,,,,,,
cancelled,,,wf-2022,4724,The 2021 ICPC China Henan Provincial Programming Contest,,,,,,,,,,
cancelled,,,wf-2022,4725,The 2021 ICPC TxState Texas-Mexico Invitational Programming Contest,,,,,,,,,,
cancelled,,,wf-2022,4726,The 2021 ICPC China Shandong Provincial Programming Contest,,,,,,,,,,
cancelled,,,wf-2022,4727,The 2021 ICPC China Shaanxi National Invitational Programming Contest,,,,,,,,,,
cancelled,,,wf-2022,4728,The 2021 ICPC China SiChuan Provincial Programming Contest,,,,,,,,,,
cancelled,,,jinan-2021,4734,The 2021 ICPC Asia Jinan First Round Online Programming Contest,,,,,,,,,,
cancelled,,,macau-2021,4736,The 2021 ICPC Asia Macau International Invitational Contest,,,,,,,,,,
cancelled,,,wf-2022,4738,The 2021 ICPC Asia East Continent High-Middle School 4,,,,,,,,,,
cancelled,,,wf-2022,4739,The 2021 ICPC Asia East Continent High-Middle School 5,,,,,,,,,,
cancelled,,,wf-2022,4740,The 2021 ICPC Asia East Continent High-Middle School 3,,,,,,,,,,
cancelled,,,wf-2022,4741,The 2021 ICPC Asia East Continent High-Middle School 2,,,,,,,,,,
cancelled,,,kunming-2021,4747,The 2021 ICPC Asia Kunming First Round Online Programming Contest,,,,,,,,,,
cancelled,,,shanghai-2021,4749,The 2021 ICPC Asia Shanghai Online First Round Programming Contest,,,,,,,,,,
cancelled,,,nanjing-2021,4751,The 2021 ICPC Asia Nanjing Online Programming Contest,,,,,,,,,,
cancelled,south-africa-2021,,,4759,2021 ICPC South Africa Regional Contest,,,,,,,,,,
cancelled,,,lebanon-2021,4761,The 2021 ICPC LAU Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2021,4770,The 2021 ICPC ISET Kelibia Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2021,4771,The 2021 ICPC Carthage Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2021,4772,The 2021 ICPC ISI Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2021,4773,The 2021 ICPC Sfax Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2021,4774,The 2021 ICPC INSAT Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2021,4775,The 2021 ICPC TEK-UP Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2021,4776,The 2021 ICPC Sup'Com Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2021,4777,The 2021 ICPC ISET Mahdia Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2021,4778,The 2021 ICPC IsetsCPC Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2021,4779,The 2021 ICPC Esprit Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2021,4780,The 2021 ICPC Mannouba Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2021,4781,The 2021 ICPC Iset'comCPC Collegiate Programming Contest,,,,,,,,,,
cancelled,,,tunisia-2021,4782,The 2021 ICPC Sousse Collegiate Programming Contest,,,,,,,,,,
cancelled,,,angola-2021,4786,The 2021 ICPC Angolan Local Contests,,,,,,,,,,
cancelled,,,kuwait-2021,4789,The 2021 ICPC AOU Collegiate Programming Contest,,,,,,,,,,
cancelled,,,jordan-2021,4818,The 2021 ICPC Arabella Collegiate Programming Contest,,,,,,,,,,
cancelled,,,jordan-2021,4819,The 2021 ICPC JU Collegiate Programming Contest,,,,,,,,,,
cancelled,,,morocco-2021,4823,The 2021 ICPC Girls-only Individual Online Collegiate Programming Practice Contest,,,,,,,,,,
cancelled,,,morocco-2021,4824,The 2021 ICPC MCPC Qualifications Round,,,,,,,,,,
cancelled,,,kharagpur-2021,4840,The 2021 ICPC Asia Kharagpur First Round Online Programming Contest,,,,,,,,,,
cancelled,,,awc-2021,4843,The 2021 ICPC Asia Tehran - Internet Online Programming Contest,,,,,,,,,,
cancelled,,,awc-2021,4845,The 2021 ICPC Pakistan Islamabad Multi-Provincial Programming Contest,,,,,,,,,,
cancelled,,,awc-2021,4846,The 2021 ICPC Pakistan Provincial 2,,,,,,,,,,
cancelled,,,awc-2021,4847,The 2021 ICPC Afghanistan Provincial 3,,,,,,,,,,
cancelled,,,awc-2021,4848,The 2021 ICPC India Provincial 4,,,,,,,,,,
cancelled,,,awc-2021,4849,The 2021 ICPC Pakistan Islamabad Invitational Programming Contest,,,,,,,,,,
cancelled,,,amritapuri-2021,4852,The 2021 ICPC Asia Amritapuri Site Practice Contest April 4,,,,,,,,,,
cancelled,,,wf-2022,4862,The 2021 ICPC Myanmar Provincial 5,,,,,,,,,,
cancelled,,,wf-2022,4863,The 2021 ICPC Indonesia Provincial 4,,,,,,,,,,
cancelled,,,wf-2022,4866,The 2021 ICPC Indonesia Provincial 3,,,,,,,,,,
cancelled,,,wf-2022,4867,The 2021 ICPC Indonesia Provincial 2,,,,,,,,,,
cancelled,,,wf-2022,4869,The 2021 ICPC Vietnam Provincial 9,,,,,,,,,,
cancelled,,,wf-2022,4871,The 2021 ICPC Asia Mxxxx Regional Contest,,,,,,,,,,
cancelled,,,slovenia-2021,4891,"The 2021 ICPC Slovenian Programming Contest, 2nd Round",,,,,,,,,,
cancelled,,,slovenia-2021,4892,"The 2021 ICPC Slovenian Programming Contest, 1st Round",,,,,,,,,,
cancelled,,,slovenia-2021,4893,"The 2021 ICPC Slovenian Programming Contest, 3rd Round",,,,,,,,,,
cancelled,,,poland-2021,4898,The 2021 ICPC University of Warsaw AMPPZ Preliminary Subcontest,2021-10-23,,,,,,,,,
cancelled,,,swerc-2021,4902,The 2021 ICPC Swiss Subregional Contest (ETH & EPFL),,,,,,,,,,
cancelled,,,swerc-2021,4904,The 2021 ICPC PoliMi — Team Selection for SWERC,,,,,,,,,,
cancelled,,,swerc-2021,4905,The 2021 ICPC Università di Pisa Selection Test,,,,,,,,,,
cancelled,,,swerc-2021,4907,The 2021 ICPC Competición Local de Programación,,,,,,,,,,
cancelled,cyprus-2021,,,4911,2021 ICPC Cyprus Collegiate Programming Contest,,,,,,,,,,
cancelled,,,seerc-2021,4919,The 2021 ICPC Moldova National Programming Contest,,,,,,,,,,
cancelled,,,romania-2021,4924,The 2021 ICPC Romania - Cluj Subregion Contest,,,,,,,,,,
cancelled,bulgaria-2021,,,4925,2021 ICPC Bulgarian Collegiate Programming Contest,,,,,,,,,,
cancelled,,,kyrgyzstan-2021,4937,The 2021 ICPC Kyrgyzstan Qualification Round (Cancelled in this season),,,,,,,,,,
cancelled,,,moscow-2021,4942,The 2021 ICPC Moscow Programming Contest (Cancelled in 2021),,,,,,,,,,
cancelled,,,east-siberia-2021,4951,The 2021 ICPC East Siberian Subregional Contest (unused entry),,,,,,,,,,
cancelled,,,east-siberia-2021,4952,The 2021 ICPC East Siberian Qualification Round (cancelled in this season),,,,,,,,,,
cancelled,,,wf-2022,5069,The 2021 ICPC Asia Regionals Online Contest (I),2021-09-19,,,,,,,,,
cancelled,,,wf-2022,5070,The 2021 ICPC Asia Regionals Online Contest (II),2021-09-25,,,,,,,,,
cancelled,,,awc-2021,5333,The 2021 ICPC Asia Mathura Regional Contest,,,,,,,,,,
cancelled,naipc-2022,,,5375,2022 ICPC North American Invitational Programming Contest,,,,,,,,,,
cancelled,,,nac-2023,5376,The 2022 ICPC North America Practice Contests,,,,,,,,,,
cancelled,,,mcpc-2022,5385,The 2022 ICPC University of Chicago Qualifying Contest,,,,,,,,,,
cancelled,,,scusa-2022,5387,The 2022 ICPC LSU Spring Preliminary,,,,,,,,,,
cancelled,,,slovenia-2022,5394,"The 2022 ICPC Slovenian Programming Contest, 2nd Round",,,,,,,,,,
cancelled,,,slovenia-2022,5395,"The 2022 ICPC Slovenian Programming Contest, 3rd Round",,,,,,,,,,
cancelled,,,slovenia-2022,5396,"The 2022 ICPC Slovenian Programming Contest, 1st Round",,,,,,,,,,
cancelled,,,poland-2022,5399,The 2022 ICPC University of Warsaw AMPPZ Preliminary Subcontest,,,,,,,,,,
cancelled,,,swerc-2022,5409,The 2022 ICPC ENS Selection,2023-02-28,,,,,,,,,
cancelled,,,swerc-2022,5410,The 2022 ICPC PoliMi — Team Selection for SWERC,,,,,,,,,,
cancelled,,,swerc-2022,5412,The 2022 ICPC Competición Local de Programación,,,,,,,,,,
cancelled,,,swerc-2022,5414,The 2022 ICPC Università di Pisa Selection Test,,,,,,,,,,
